Date,Product_Category,Product_Price,Quantity,Customer_Age,Customer_Gender,Store_Location,Discount_Applied,Payment_Method,Season,Total_Revenue
2023-01-12 06:00:00,Electronics,119.65853560140415,3,23,F,West,5,Debit,Summer,341.02682646400183
2023-01-12 07:00:00,Sports,79.3194638358992,6,19,M,North,10,Debit,Spring,428.3251047138557
2023-01-12 08:00:00,Books,44.85670258464446,3,30,F,South,0,Credit,Spring,134.57010775393337
2023-01-12 09:00:00,Home,5.656932275589597,4,36,M,West,0,Credit,Spring,22.627729102358387
2023-01-12 10:00:00,Electronics,34.08589465085279,3,13,M,East,0,Digital,Winter,102.25768395255835
2023-01-12 11:00:00,Sports,14.160366310346602,6,44,M,North,15,Digital,Winter,72.21786818276766
2023-01-12 12:00:00,Books,18.954397719279086,2,23,F,South,0,Debit,Winter,37.90879543855817
2023-01-12 13:00:00,Books,100.99977297661435,1,29,F,East,20,Cash,Winter,80.79981838129149
2023-01-12 14:00:00,Clothing,15.820307851831943,5,40,M,North,0,Credit,Fall,79.10153925915972
2023-01-12 15:00:00,Electronics,14.632906501353723,3,28,M,West,0,Cash,Winter,43.89871950406117
2023-01-12 16:00:00,Electronics,31.35469525792519,3,18,M,Center,5,Digital,Winter,89.3608814850868
2023-01-12 17:00:00,Books,3.4521712231971855,2,26,F,East,5,Credit,Spring,6.559125324074652
2023-01-12 18:00:00,Sports,5.011638897054031,3,27,M,North,5,Credit,Summer,14.283170856603986
2023-01-12 19:00:00,Clothing,9.185735138752573,3,50,F,West,0,Cash,Winter,27.55720541625772
2023-01-12 20:00:00,Clothing,8.206732553724082,1,52,M,North,5,Debit,Summer,7.796395926037878
2023-01-12 21:00:00,Home,32.056944646493456,3,19,M,West,5,Debit,Fall,91.36229224250634
2023-01-12 22:00:00,Books,7.256462137306156,5,24,F,East,0,Credit,Fall,36.28231068653078
2023-01-12 23:00:00,Sports,18.659052818553583,4,45,F,East,5,Credit,Fall,70.90440071050361
2023-01-13 00:00:00,Books,8.108935094126359,2,38,M,Center,15,Cash,Winter,13.78518966001481
2023-01-13 01:00:00,Clothing,5.102096405196844,2,42,F,East,0,Debit,Winter,10.204192810393687
2023-01-13 02:00:00,Electronics,10.604376928303111,4,48,M,Center,0,Digital,Fall,42.417507713212444
2023-01-13 03:00:00,Home,168.3276659253194,1,20,F,South,0,Digital,Fall,168.3276659253194
2023-01-13 04:00:00,Clothing,53.508452161240484,5,36,M,Center,15,Debit,Spring,227.41092168527206
2023-01-13 05:00:00,Home,6.385375476400083,3,33,M,North,10,Credit,Summer,17.240513786280225
2023-01-13 06:00:00,Electronics,118.45572335711215,6,21,M,East,5,Debit,Summer,675.1976231355392
2023-01-13 07:00:00,Electronics,16.228878842002306,2,57,F,South,5,Debit,Spring,30.83486979980438
2023-01-13 08:00:00,Clothing,87.48327449580043,8,37,M,Center,0,Debit,Fall,699.8661959664034
2023-01-13 09:00:00,Sports,9.534561961586398,2,43,F,East,0,Cash,Summer,19.069123923172796
2023-01-13 10:00:00,Home,4.259598219639698,3,19,F,South,10,Cash,Summer,11.500915193027184
2023-01-13 11:00:00,Books,30.72494961215993,1,49,F,North,5,Digital,Summer,29.18870213155193
2023-01-13 12:00:00,Books,6.671348953766084,6,52,F,East,10,Digital,Summer,36.025284350336854
2023-01-13 13:00:00,Electronics,22.938986083098484,2,25,M,South,10,Credit,Spring,41.29017494957727
2023-01-13 14:00:00,Books,28.446583012723245,2,30,M,North,20,Debit,Spring,45.514532820357196
2023-01-13 15:00:00,Home,5.9508686755359825,4,35,F,North,5,Credit,Fall,22.613300967036732
2023-01-13 16:00:00,Books,1.7253612634540265,2,37,F,West,20,Cash,Spring,2.7605780215264426
2023-01-13 17:00:00,Electronics,5.440208677699492,4,41,M,West,0,Credit,Winter,21.76083471079797
2023-01-13 18:00:00,Books,25.37105581406754,4,23,F,South,5,Cash,Winter,96.41001209345664
2023-01-13 19:00:00,Clothing,2.809408875586504,1,30,M,East,20,Credit,Winter,2.2475271004692035
2023-01-13 20:00:00,Electronics,55.15173941617379,4,23,M,North,20,Digital,Winter,176.48556613175614
2023-01-13 21:00:00,Home,15.895963230369276,3,34,F,South,20,Credit,Fall,38.15031175288626
2023-01-13 22:00:00,Clothing,27.920465260489802,3,23,F,East,5,Cash,Fall,79.57332599239592
2023-01-13 23:00:00,Home,20.452999922672202,4,26,F,North,0,Cash,Summer,81.81199969068881
2023-01-14 00:00:00,Electronics,28.819067588183632,2,39,M,East,0,Debit,Fall,57.638135176367264
2023-01-14 01:00:00,Books,14.193130750942434,5,28,F,Center,5,Cash,Winter,67.41737106697656
2023-01-14 02:00:00,Home,5.408611074115632,3,44,M,North,15,Debit,Winter,13.79195823899486
2023-01-14 03:00:00,Home,9.951426587380718,6,26,F,West,5,Cash,Winter,56.72313154807009
2023-01-14 04:00:00,Sports,148.472237786226,5,15,F,Center,15,Cash,Fall,631.0070105914606
2023-01-14 05:00:00,Electronics,30.784050817414077,2,44,F,Center,0,Cash,Fall,61.56810163482815
2023-01-14 06:00:00,Electronics,45.60230361285136,2,29,M,North,10,Debit,Spring,82.08414650313244
2023-01-14 07:00:00,Electronics,13.20647228165625,2,12,M,North,5,Cash,Winter,25.092297335146874
2023-01-14 08:00:00,Home,4.147550696417755,2,29,F,South,15,Digital,Fall,7.050836183910183
2023-01-14 09:00:00,Clothing,20.192380376409794,2,28,F,South,0,Credit,Spring,40.38476075281959
2023-01-14 10:00:00,Electronics,14.258841901511136,2,41,M,North,5,Digital,Winter,27.091799612871156
2023-01-14 11:00:00,Books,149.42401744373132,4,40,F,Center,0,Cash,Summer,597.6960697749253
2023-01-14 12:00:00,Clothing,10.532990311629865,3,52,F,East,10,Digital,Winter,28.439073841400635
2023-01-14 13:00:00,Home,23.440835658353397,4,64,F,Center,10,Digital,Fall,84.38700837007222
2023-01-14 14:00:00,Electronics,24.553896604561398,3,44,F,Center,0,Debit,Winter,73.66168981368419
2023-01-14 15:00:00,Sports,37.71487369882618,5,23,F,North,15,Credit,Fall,160.28821322001127
2023-01-14 16:00:00,Electronics,15.656395794826183,3,58,F,South,5,Digital,Summer,44.62072801525462
2023-01-14 17:00:00,Sports,13.287136578532206,2,36,M,Center,5,Digital,Fall,25.24555949921119
2023-01-14 18:00:00,Clothing,5.1304827406386195,5,30,M,West,5,Cash,Spring,24.36979301803344
2023-01-14 19:00:00,Home,3.182983575417806,5,48,M,East,5,Cash,Spring,15.119171983234578
2023-01-14 20:00:00,Clothing,150.56798088790157,2,29,F,South,0,Debit,Winter,301.13596177580314
2023-01-14 21:00:00,Electronics,78.11620250493158,2,22,F,North,20,Digital,Spring,124.98592400789053
2023-01-14 22:00:00,Electronics,11.333820206965687,3,23,F,North,0,Debit,Summer,34.00146062089706
2023-01-14 23:00:00,Clothing,15.431454169520695,2,32,M,East,0,Credit,Fall,30.86290833904139
2023-01-15 00:00:00,Sports,13.831764654662464,2,45,M,South,5,Cash,Winter,26.28035284385868
2023-01-15 01:00:00,Clothing,135.23196400612053,3,24,F,East,20,Digital,Fall,324.55671361468933
2023-01-15 02:00:00,Sports,39.412277003282306,4,35,F,West,0,Digital,Winter,157.64910801312922
2023-01-15 03:00:00,Home,123.20212586357457,3,54,M,South,5,Cash,Winter,351.1260587111875
2023-01-15 04:00:00,Sports,12.081117943203173,4,39,M,South,0,Credit,Spring,48.32447177281269
2023-01-15 05:00:00,Electronics,82.3244875079331,3,32,M,East,0,Digital,Fall,246.9734625237993
2023-01-15 06:00:00,Electronics,3.389309764835667,2,45,M,South,5,Digital,Winter,6.439688553187767
2023-01-15 07:00:00,Sports,3.495756345785259,2,27,M,East,10,Digital,Fall,6.2923614224134665
2023-01-15 08:00:00,Electronics,11.120937527925811,4,52,F,West,10,Debit,Winter,40.035375100532924
2023-01-15 09:00:00,Home,10.594533060040268,2,49,F,West,20,Credit,Spring,16.951252896064428
2023-01-15 10:00:00,Clothing,23.042798479228406,3,23,F,North,5,Digital,Winter,65.67197566580094
2023-01-15 11:00:00,Sports,13.554116579267793,3,30,M,North,10,Debit,Fall,36.59611476402304
2023-01-15 12:00:00,Books,24.343274304897548,1,43,F,North,5,Digital,Summer,23.12611058965267
2023-01-15 13:00:00,Electronics,4.925972684147653,7,23,F,East,0,Debit,Summer,34.48180878903357
2023-01-15 14:00:00,Electronics,10.813094292741189,3,19,F,West,0,Credit,Summer,32.439282878223565
2023-01-15 15:00:00,Clothing,59.09218853785926,3,20,F,South,10,Cash,Spring,159.54890905221998
2023-01-15 16:00:00,Clothing,8.241136361009135,5,20,M,North,5,Credit,Winter,39.14539771479338
2023-01-15 17:00:00,Sports,50.74623186554048,1,44,F,West,0,Cash,Summer,50.74623186554048
2023-01-15 18:00:00,Books,32.377598610642686,4,37,F,West,5,Cash,Spring,123.0348747204422
2023-01-15 19:00:00,Home,34.11418085968035,1,17,F,North,5,Digital,Spring,32.408471816696334
2023-01-15 20:00:00,Books,3.9220829706364775,2,36,F,East,15,Cash,Winter,6.667541050082011
2023-01-15 21:00:00,Books,14.414498459500804,1,35,M,West,0,Cash,Fall,14.414498459500804
2023-01-15 22:00:00,Books,15.748054365648184,4,63,F,North,15,Cash,Winter,53.543384843203825
2023-01-15 23:00:00,Home,6.564193787309829,5,26,F,West,15,Debit,Winter,27.897823596066775
2023-01-16 00:00:00,Clothing,7.049965724248337,4,36,F,South,0,Credit,Summer,28.19986289699335
2023-01-16 01:00:00,Home,8.277937282354854,3,23,F,South,0,Cash,Spring,24.83381184706456
2023-01-16 02:00:00,Clothing,34.14718335598371,6,39,F,Center,10,Credit,Fall,184.394790122312
2023-01-16 03:00:00,Home,8.531543995977525,3,34,F,East,10,Digital,Winter,23.03516878913932
2023-01-16 04:00:00,Books,9.820032093846699,2,32,M,North,0,Debit,Fall,19.640064187693397
2023-01-16 05:00:00,Home,89.67112772077955,4,19,M,West,10,Digital,Summer,322.8160597948064
2023-01-16 06:00:00,Clothing,211.55764221247097,3,56,F,North,10,Cash,Spring,571.2056339736716
2023-01-16 07:00:00,Clothing,65.56180905307545,2,20,F,North,0,Cash,Spring,131.1236181061509
2023-01-16 08:00:00,Electronics,14.770061218029657,4,49,M,North,0,Debit,Spring,59.08024487211863
2023-01-16 09:00:00,Electronics,69.50761287752698,3,7,F,North,5,Cash,Winter,198.0966967009519
2023-01-16 10:00:00,Books,3.3231175373133586,4,48,F,East,10,Digital,Winter,11.963223134328091
2023-01-16 11:00:00,Home,29.14006875990281,3,50,F,West,0,Credit,Summer,87.42020627970842
2023-01-16 12:00:00,Books,50.51052488850088,1,39,M,North,10,Cash,Spring,45.45947239965079
2023-01-16 13:00:00,Clothing,58.167915724569646,3,24,F,East,15,Cash,Winter,148.3281850976526
2023-01-16 14:00:00,Home,10.76487048563186,3,47,F,South,0,Cash,Summer,32.29461145689558
2023-01-16 15:00:00,Books,22.742313224740933,2,24,M,West,10,Cash,Spring,40.93616380453368
2023-01-16 16:00:00,Books,187.16738544979356,2,36,M,West,5,Debit,Spring,355.61803235460775
2023-01-16 17:00:00,Clothing,10.062081094566572,1,22,F,Center,20,Digital,Summer,8.049664875653258
2023-01-16 18:00:00,Clothing,152.52506029113405,3,38,F,South,5,Cash,Fall,434.696421829732
2023-01-16 19:00:00,Books,29.18071087732523,4,29,F,East,0,Debit,Summer,116.72284350930092
2023-01-16 20:00:00,Sports,32.07063725986457,1,10,M,South,0,Cash,Fall,32.07063725986457
2023-01-16 21:00:00,Sports,9.022860917617615,2,43,M,East,0,Digital,Summer,18.04572183523523
2023-01-16 22:00:00,Books,15.04351675946467,3,-5,F,South,0,Cash,Summer,45.13055027839401
2023-01-16 23:00:00,Home,6.512231800264796,3,10,M,South,10,Digital,Fall,17.583025860714947
2023-01-17 00:00:00,Sports,3.6666274327547406,3,23,M,West,0,Cash,Summer,10.999882298264222
2023-01-17 01:00:00,Electronics,12.014881635443116,3,32,M,South,15,Cash,Fall,30.637948170379943
2023-01-17 02:00:00,Books,11.203640562449955,2,45,F,Center,15,Credit,Spring,19.046188956164922
2023-01-17 03:00:00,Electronics,10.158030129621668,3,48,M,Center,0,Debit,Summer,30.474090388865005
2023-01-17 04:00:00,Books,9.709506017881273,2,42,M,Center,0,Debit,Winter,19.419012035762545
2023-01-17 05:00:00,Sports,28.212296746984897,3,45,F,Center,5,Cash,Winter,80.40504572890696
2023-01-17 06:00:00,Home,59.16858145112708,2,45,F,West,10,Digital,Winter,106.50344661202875
2023-01-17 07:00:00,Home,11.803240927862497,3,39,M,West,10,Debit,Winter,31.868750505228743
2023-01-17 08:00:00,Electronics,22.277424197027084,2,37,M,North,0,Debit,Winter,44.55484839405417
2023-01-17 09:00:00,Electronics,25.098283010388542,3,39,M,South,10,Debit,Spring,67.76536412804907
2023-01-17 10:00:00,Books,24.504010964421987,4,16,M,Center,15,Debit,Spring,83.31363727903475
2023-01-17 11:00:00,Electronics,65.09495235105022,1,25,M,East,5,Credit,Winter,61.84020473349771
2023-01-17 12:00:00,Electronics,38.65474579881844,2,45,F,West,0,Digital,Spring,77.30949159763688
2023-01-17 13:00:00,Sports,20.811004573813257,1,30,M,South,5,Debit,Winter,19.770454345122594
2023-01-17 14:00:00,Home,8.373281712406985,7,44,M,West,10,Cash,Spring,52.75167478816401
2023-01-17 15:00:00,Books,17.12202870044979,4,29,F,Center,0,Digital,Fall,68.48811480179916
2023-01-17 16:00:00,Sports,39.17277419737032,6,23,F,East,0,Credit,Spring,235.03664518422192
2023-01-17 17:00:00,Home,6.844427757321723,1,42,M,East,0,Cash,Winter,6.844427757321723
2023-01-17 18:00:00,Home,81.65281238414195,3,43,M,South,0,Cash,Spring,244.95843715242586
2023-01-17 19:00:00,Clothing,12.40910364749215,3,71,F,West,0,Credit,Summer,37.22731094247645
2023-01-17 20:00:00,Clothing,6.635451111676247,4,25,F,South,20,Credit,Winter,21.23344355736399
2023-01-17 21:00:00,Electronics,22.289781066451187,3,21,M,South,0,Cash,Winter,66.86934319935357
2023-01-17 22:00:00,Electronics,29.881001405906904,3,36,M,West,0,Debit,Fall,89.64300421772072
2023-01-17 23:00:00,Clothing,23.17183157753328,4,43,M,Center,20,Credit,Summer,74.1498610481065
2023-01-18 00:00:00,Sports,57.14036668269687,4,44,F,East,10,Digital,Winter,205.70532005770875
2023-01-18 01:00:00,Books,20.782778272584498,4,34,M,East,20,Debit,Spring,66.50489047227039
2023-01-18 02:00:00,Sports,13.668416360623144,1,15,F,East,10,Cash,Winter,12.30157472456083
2023-01-18 03:00:00,Home,20.504911125575564,3,37,F,South,5,Debit,Spring,58.43899670789036
2023-01-18 04:00:00,Home,4.561160911000076,3,33,F,Center,10,Digital,Winter,12.315134459700207
2023-01-18 05:00:00,Sports,22.40080992083742,2,-2,M,North,0,Digital,Spring,44.80161984167484
2023-01-18 06:00:00,Electronics,10.223049578758324,3,29,F,West,15,Cash,Fall,26.068776425833725
2023-01-18 07:00:00,Home,17.558544398085633,3,53,F,North,0,Cash,Summer,52.6756331942569
2023-01-18 08:00:00,Sports,29.113842253494955,1,34,F,South,10,Debit,Summer,26.20245802814546
2023-01-18 09:00:00,Clothing,82.678784519182,2,26,M,West,0,Digital,Summer,165.357569038364
2023-01-18 10:00:00,Books,5.8961332255277155,2,46,M,Center,10,Debit,Spring,10.613039805949889
2023-01-18 11:00:00,Sports,100.74602460354906,3,20,F,North,15,Digital,Fall,256.9023627390501
2023-01-18 12:00:00,Books,15.535552212659312,4,25,M,South,10,Cash,Winter,55.92798796557352
2023-01-18 13:00:00,Electronics,9.257139422633704,2,37,M,North,0,Cash,Spring,18.51427884526741
2023-01-18 14:00:00,Sports,63.41587177230978,5,0,F,East,10,Debit,Winter,285.371422975394
2023-01-18 15:00:00,Electronics,161.9414454002863,4,42,F,North,5,Credit,Spring,615.3774925210879
2023-01-18 16:00:00,Home,9.560210978335043,1,53,F,South,0,Debit,Spring,9.560210978335043
2023-01-18 17:00:00,Books,70.20831046081933,1,36,F,South,15,Credit,Winter,59.677063891696434
2023-01-18 18:00:00,Books,23.41296034675261,2,26,M,North,0,Debit,Summer,46.82592069350522
2023-01-18 19:00:00,Home,29.449142176060384,4,13,F,North,0,Cash,Fall,117.79656870424154
2023-01-18 20:00:00,Sports,9.810190429183645,7,31,F,West,15,Digital,Summer,58.370633053642685
2023-01-18 21:00:00,Clothing,21.44997550280653,2,26,F,East,0,Debit,Winter,42.89995100561306
2023-01-18 22:00:00,Clothing,72.18633522824477,3,29,F,North,0,Digital,Fall,216.5590056847343
2023-01-18 23:00:00,Books,26.64031719174294,4,47,M,West,0,Cash,Summer,106.56126876697176
2023-01-19 00:00:00,Sports,57.944614127285654,5,23,M,North,5,Credit,Winter,275.23691710460685
2023-01-19 01:00:00,Books,11.72066496934375,1,25,F,West,0,Debit,Summer,11.72066496934375
2023-01-19 02:00:00,Books,28.981290437735854,5,27,F,South,0,Debit,Winter,144.90645218867928
2023-01-19 03:00:00,Electronics,33.61839925893897,2,27,M,West,15,Cash,Spring,57.15127874019625
2023-01-19 04:00:00,Clothing,9.439955893369246,1,37,F,Center,0,Digital,Summer,9.439955893369246
2023-01-19 05:00:00,Sports,16.70528223980825,5,13,F,Center,0,Cash,Summer,83.52641119904123
2023-01-19 06:00:00,Books,2.8350431638592046,5,39,F,Center,15,Debit,Winter,12.04893344640162
2023-01-19 07:00:00,Sports,85.09371042159411,1,26,F,South,0,Credit,Fall,85.09371042159411
2023-01-19 08:00:00,Sports,7.569194445489551,3,25,F,North,10,Credit,Fall,20.436825002821788
2023-01-19 09:00:00,Sports,14.062846514574682,3,18,F,West,10,Digital,Fall,37.96968558935164
2023-01-19 10:00:00,Clothing,10.315336124874973,2,63,M,West,0,Cash,Fall,20.630672249749946
2023-01-19 11:00:00,Home,139.051834972485,1,22,M,East,0,Digital,Winter,139.051834972485
2023-01-19 12:00:00,Clothing,34.08943071771167,1,32,F,East,5,Digital,Spring,32.38495918182608
2023-01-19 13:00:00,Sports,17.02682428760002,2,36,F,East,10,Credit,Summer,30.64828371768004
2023-01-19 14:00:00,Clothing,6.334818351661422,3,32,M,North,10,Cash,Fall,17.10400954948584
2023-01-19 15:00:00,Electronics,13.611409164817633,5,47,F,Center,5,Debit,Fall,64.65419353288375
2023-01-19 16:00:00,Clothing,58.23858035333112,1,10,F,East,0,Cash,Winter,58.23858035333112
2023-01-19 17:00:00,Sports,13.620140077470388,5,33,F,West,5,Cash,Spring,64.69566536798433
2023-01-19 18:00:00,Clothing,20.008652591453707,7,48,F,West,10,Debit,Spring,126.05451132615835
2023-01-19 19:00:00,Electronics,8.961315646898717,5,48,F,South,10,Credit,Summer,40.32592041104423
2023-01-19 20:00:00,Electronics,4.450567423005081,3,47,M,West,5,Credit,Spring,12.684117155564481
2023-01-19 21:00:00,Clothing,10.536510111820736,4,32,F,South,0,Debit,Summer,42.14604044728294
2023-01-19 22:00:00,Sports,43.96058074251946,3,32,F,East,10,Credit,Spring,118.69356800480256
2023-01-19 23:00:00,Sports,71.79216277892661,3,61,F,South,0,Credit,Winter,215.37648833677983
2023-01-20 00:00:00,Books,16.832251153857055,1,38,F,West,10,Cash,Fall,15.14902603847135
2023-01-20 01:00:00,Sports,14.102702250584606,2,27,F,North,0,Cash,Spring,28.205404501169212
2023-01-20 02:00:00,Home,29.90963771335445,1,33,M,South,20,Cash,Winter,23.92771017068356
2023-01-20 03:00:00,Sports,16.044156668816953,2,55,M,West,10,Digital,Fall,28.879482003870518
2023-01-20 04:00:00,Home,21.64107415132634,3,36,M,East,10,Cash,Spring,58.43090020858112
2023-01-20 05:00:00,Home,4.2197140958523205,1,23,M,Center,5,Credit,Summer,4.008728391059704
2023-01-20 06:00:00,Books,1.9367984499210478,2,17,M,West,20,Credit,Spring,3.0988775198736764
2023-01-20 07:00:00,Books,22.147266568327474,3,50,M,East,10,Credit,Fall,59.797619734484186
2023-01-20 08:00:00,Sports,4.595880411857654,2,40,M,South,0,Credit,Spring,9.191760823715308
2023-01-20 09:00:00,Sports,15.19773794007141,1,23,M,South,10,Debit,Summer,13.67796414606427
2023-01-20 10:00:00,Home,13.860905142728523,3,35,M,North,0,Debit,Fall,41.582715428185566
2023-01-20 11:00:00,Books,35.00318921097676,6,20,F,West,5,Credit,Summer,199.5181785025675
2023-01-20 12:00:00,Books,6.189701345015868,3,47,F,South,5,Credit,Summer,17.64064883329522
2023-01-20 13:00:00,Sports,6.849503417054809,3,46,F,Center,0,Digital,Fall,20.548510251164426
2023-01-20 14:00:00,Electronics,34.34177284258241,3,22,F,West,0,Digital,Spring,103.02531852774723
2023-01-20 15:00:00,Electronics,28.713720505241948,5,27,F,North,5,Credit,Spring,136.39017239989923
2023-01-20 16:00:00,Electronics,10.545156261524918,2,19,M,Center,0,Credit,Summer,21.090312523049835
2023-01-20 17:00:00,Books,13.039990043500708,2,36,M,East,0,Digital,Spring,26.079980087001417
2023-01-20 18:00:00,Electronics,15.510356660278164,1,37,M,East,0,Debit,Summer,15.510356660278164
2023-01-20 19:00:00,Electronics,122.10490791688856,3,26,F,West,10,Debit,Fall,329.6832513755991
2023-01-20 20:00:00,Sports,16.986515249042025,2,22,M,North,0,Credit,Spring,33.97303049808405
2023-01-20 21:00:00,Sports,8.708276323396696,4,31,F,Center,5,Cash,Spring,33.091450028907445
2023-01-20 22:00:00,Clothing,28.982321211720866,2,11,F,East,0,Cash,Winter,57.96464242344173
2023-01-20 23:00:00,Electronics,9.068723693278884,3,34,M,South,10,Debit,Summer,24.485553971852987
2023-01-21 00:00:00,Home,17.431030344548983,2,35,F,North,10,Digital,Winter,31.37585462018817
2023-01-21 01:00:00,Electronics,6.471256375303383,3,38,F,Center,0,Debit,Fall,19.41376912591015
2023-01-21 02:00:00,Electronics,12.775478825488266,2,20,M,Center,0,Credit,Winter,25.55095765097653
2023-01-21 03:00:00,Electronics,13.66587846488946,3,25,M,East,0,Cash,Winter,40.99763539466838
